15,15,-0.74929,15,15,2.6866,15,15,-0.082108,-1.2371,0.50045,2.4252,15,0.9789,-1.4068,-0.6464,2.4793,2.478
1.5994,3.3841,-0.7347,15,2.9858,-0.52791,15,1.2181,15,-1.0003,-1.413,1.7805,15,1.1705,-0.88922,0.33017,1.257,1.971
3.7392,4.2751,-0.1701,15,15,2.5192,15,2.9591,2.4284,-0.39916,0.69084,3.1892,3.5618,0.97515,-0.28285,-0.31726,4.3752,2.2136
2.4,2.638,-0.45127,15,3.8037,2.1289,15,15,0.91301,-0.023566,-0.052033,15,2.6313,0.66008,-0.69376,0.54338,15,2.2758
3.8467,4.9455,0.075009,15,15,0.81368,15,3.8715,15,0.53886,-0.016663,2.5904,2.4339,1.3003,-0.19518,0.62844,4.5038,2.9488
15,2.8948,-1.2452,15,15,0.59032,15,2.9599,3.0346,-1.0029,-0.43135,15,2.3154,1.2483,-0.51392,0.42381,15,1.8823
3.364,2.9081,-0.025262,15,5.9755,-0.041075,15,2.3942,3.776,-0.58622,-0.18712,1.7931,3.6537,1.5203,-0.43543,1.2193,3.3766,1.6565
15,4.7594,0.52899,15,15,3.9494,15,2.7591,2.9217,1.6514,0.13071,6.031,15,2.1038,-0.27998,0.96683,4.2458,2.218
2.6276,7.7231,-0.29502,15,3.7907,8.129,15,9.1257,15,0.34262,0.60374,15,3.5865,0.88567,-1.3815,0.24983,6.5375,1.5443
15,3.191,-0.76553,15,15,0.82977,15,15,0.92416,-1.6655,-0.0080448,0.793,15,1.9113,-1.2174,0.0055777,3.5249,0.35739
1.9653,3.6486,0.39208,15,15,3.8821,15,4.4559,1.3142,1.4447,0.66001,2.2271,3.0495,1.0052,-0.693,0.17173,4.1629,1.5831
3.5332,7.5025,-0.97905,15,15,-0.24311,15,15,0.92939,-0.25337,-1.2934,2.3722,2.4413,0.46419,-0.92863,-0.13191,15,1.2628
2.7469,4.6919,-0.91827,15,15,-0.32901,15,2.9328,2.2088,0.55345,-0.49781,3.4726,3.6209,2.2206,-1.1824,1.5315,1.2364,2.0347
15,15,0.11701,15,15,3.6955,15,15,3.2737,0.29964,-0.64528,2.4803,4.2093,1.3462,-0.32154,-0.016023,15,1.575
0.97913,5.5082,-0.032163,15,15,15,15,2.4661,1.3258,0.35621,-0.88581,15,1.9524,-0.15199,-1.6955,1.0741,15,3.9776
1.7262,3.8595,-0.31644,15,15,1.8729,15,1.4127,15,0.47555,0.37841,2.6489,2.2772,0.51727,0.3309,-0.28826,15,1.8893
4.5452,15,0.046082,15,15,1.191,15,3.354,2.5427,0.76634,-0.68473,4.4475,4.5134,2.0946,-0.232,1.5314,2.5588,2.4595
15,4.1676,0.21321,15,15,15,15,2.8575,2.6972,1.4921,-0.79172,15,3.7404,1.7966,0.22138,-0.69008,2.9647,1.2287
15,3.2358,2.1669,15,15,3.261,15,2.9353,3.7308,2.9176,0.37009,15,4.5814,2.0808,-0.63843,0.60487,15,2.6281
15,15,0.69019,15,15,0.78939,15,15,15,0.21963,4.3388,3.3595,15,0.58039,-0.69911,0.68225,15,15
15,5.6839,-0.12057,15,15,15,15,15,2.3839,1.6223,-0.30331,15,3.1767,0.38338,-0.88841,0.094503,15,1.6732
3.59,4.5334,0.32266,15,15,0.85666,15,2.1072,15,1.3173,0.45769,15,15,2.8643,-0.097282,1.3363,15,2.6043
5.265,15,0.71567,15,15,3.423,15,2.6567,3.2102,1.3139,0.82455,15,2.9027,1.8277,-0.045509,0.5199,15,2.1544
3.4314,4.2773,-0.10654,1.5658,0.49261,5.8598,15,1.144,1.0177,15,2.5085,0.87411,15,0.34661,0.45253,-1.0915,4.5965,0.11109
3.1649,1.553,-0.71226,1.5234,-2.0598,15,3.5511,15,1.2761,15,-0.14616,6.4583,15,-0.27121,-0.12379,-2.3744,15,0.8594
2.8377,4.7858,0.15414,15,15,3.6356,15,2.4606,15,0.2557,0.21988,15,2.8299,0.56427,-0.19348,-0.2386,3.5183,1.7882
3.6219,15,-0.30658,15,15,2.0521,15,0.95473,15,-0.58206,0.32664,1.9532,2.6579,1.0997,-0.27531,-0.2174,2.1773,1.274
2.6818,5.688,0.19416,15,15,0.69896,15,3.6732,5.8666,-0.22304,-0.3022,3.62,2.2447,1.1836,-0.407,0.047116,15,1.6571
3.8881,15,0.21692,15,15,2.7208,15,3.1083,2.7979,1.6721,-0.608,3.6146,3.673,1.7706,-0.87325,-0.12456,15,1.93
3.6303,4.0798,-0.44848,8.0922,6.9335,-0.12538,15,7.1882,3.7009,-0.24406,-0.3773,7.4344,4.3507,1.2704,-0.8394,0.71536,7.9962,1.9263
4.2409,5.3182,-0.33638,15,15,2.7068,15,1.9932,3.4137,0.6014,-0.10483,15,5.1366,1.6863,0.49043,1.2425,4.908,1.7147
3.9725,5.1087,1.0473,15,15,2.9131,15,3.993,15,0.86702,1.4783,15,4.5421,2.3254,0.69975,0.88684,15,1.9679
1.1395,3.8216,-0.62155,15,15,-0.99402,15,15,1.7192,-1.5775,-1.6265,15,15,0.22648,-1.1337,0.32907,9.7345,1.2149
4.056,5.4051,1.1062,15,15,2.3661,15,15,3.8011,0.81017,1.4998,3.0504,4.0993,2.8042,0.71523,1.0464,4.3473,2.4987
5.4813,5.9279,1.0171,15,15,15,15,15,3.4518,1.782,0.3782,3.8916,4.937,2.4993,0.89522,1.4217,4.8868,2.4566
15,15,1.9997,15,15,15,15,5.8096,6.0426,2.0363,-0.13161,15,5.0699,1.9798,0.19896,1.013,15,2.3953
3.7898,5.8248,0.17776,15,15,3.5426,15,4.3633,2.3954,0.21536,0.528,3.614,3.1218,2.2227,0.79801,0.60186,15,3.7338
4.2496,3.8608,0.077425,15,15,0.56128,15,15,3.4391,1.5077,0.013751,15,15,1.9016,-0.70851,1.1515,15,4.0514
4.8186,3.7539,1.3195,8.0864,2.1335,4.1253,2.7275,3.4858,5.5923,5.261,2.6132,1.6128,15,1.444,1.7286,-0.16988,4.3282,2.3162
3.0265,2.2978,0.42947,15,15,15,15,2.3964,1.7472,-0.27073,-0.5366,3.5803,15,1.4636,-0.63991,0.52021,15,2.0574
15,15,0.261,15,15,2.2453,15,15,4.0476,-0.73683,-0.73537,3.7634,15,1.161,-1.1822,0.1256,15,1.6135
3.6837,5.8306,0.50095,15,15,1.9702,15,4.3338,3.1069,-0.28301,0.75046,15,2.9977,1.8111,-0.10955,-0.58683,4.0286,2.5294
2.4137,2.8656,-0.14217,6.7906,0.1228,15,15,2.2445,2.6105,6.4984,1.1387,0.66185,4.5051,0.35358,1.8302,-1.4429,1.8769,1.9048
15,4.7472,0.11929,15,15,2.0774,15,4.3062,4.3435,0.31274,0.70714,3.9685,3.2085,1.3604,-0.68275,0.29411,6.5106,2.8563
3.7787,2.1006,-1.2324,15,15,0.16517,15,1.6611,3.1637,0.057052,-0.46145,15,15,0.87183,0.089007,0.92075,8.1905,2.1912
1.9675,3.4723,-0.11893,15,15,0.44944,15,15,1.3451,1.1059,-0.7828,2.964,4.1326,0.64718,-0.1086,-0.17843,2.7701,1.1031
5.806,4.8816,1.1171,15,15,4.7424,15,4.2246,4.0543,2.149,0.60975,4.4264,4.5923,2.9719,0.97658,3.5068,5.2445,4.0545
3.5061,15,0.82371,15,15,5.9738,15,2.107,3.7157,0.69715,1.6346,4.235,4.1579,1.7961,0.38843,-0.030306,3.974,2.1615
3.414,3.9688,-0.052768,15,15,15,15,3.7566,1.1506,-0.06707,-0.99464,2.3898,15,1.6129,-0.83772,-0.3116,15,2.0679
2.8902,2.2911,-0.50973,15,15,2.1212,15,5.1303,1.6412,-0.014768,0.6835,1.383,4.788,0.55386,-1.1122,0.64321,8.8465,1.678
3.7973,2.6107,0.34886,15,15,1.1719,15,2.163,3.8809,-0.75632,-0.35349,3.3653,3.7706,1.5848,-0.7192,2.2025,3.4487,1.213
5.3518,4.9515,0.73905,15,15,3.1043,15,8.7317,1.9155,0.15525,0.82467,15,15,1.8087,-0.44556,0.35183,15,2.2042
15,15,-0.036692,15,15,2.3172,15,3.3983,2.2828,0.11015,0.60216,2.2803,15,1.8058,-0.6912,2.46,15,2.7278
2.5112,3.2909,0.48658,15,15,4.3484,15,3.6136,3.551,1.6687,-0.066298,2.5477,4.1655,2.5849,0.52878,0.39104,2.6707,1.9519
15,4.7855,0.67841,15,15,15,15,15,15,-0.1145,0.38824,3.0746,5.639,1.4344,-0.7827,0.71867,15,5.1363
5.0835,15,0.17042,15,4.1203,0.67124,15,2.7508,4.5553,1.5427,-0.43419,2.1341,15,2.2653,-0.086384,1.7802,4.025,3.0276
3.4636,6.9331,0.71997,15,15,2.8219,15,15,4.6693,2.2209,-0.092366,15,4.1945,1.867,-0.22486,0.30091,15,1.9709
3.3909,4.7019,-0.39098,15,3.9635,0.41679,15,4.122,2.5718,-0.055317,-0.58341,3.9717,15,1.2264,-0.99986,1.2425,4.3397,1.565
15,4.6434,0.55888,15,15,15,15,3.8628,3.5072,1.9566,-0.088978,4.1745,3.8211,2.1206,0.0023768,1.5566,15,4.1126
4.3789,5.2522,0.89292,15,15,15,15,15,2.6002,-0.11222,-0.012478,15,4.4296,1.3309,-0.053445,0.64109,3.1491,1.0811
-0.34124,2.2139,-2.1762,15,-0.8367,15,-0.84857,15,0.20101,-2.2065,-1.6035,-2.5728,1.7292,-0.83238,1.3757,-0.5237,-0.48511,0.23447
0.026482,0.95643,-0.46961,15,2.4836,15,15,15,2.0816,-1.3688,-0.218,-1.9061,15,1.6336,3.3232,-0.58152,1.0877,-0.55718
0.20124,3.3074,-0.80877,15,2.9858,1.2733,3.4653,2.7841,2.8113,-1.4035,-0.57655,-2.1759,2.6495,0.1495,0.092674,0.95097,0.91936,1.7092
1.3673,1.2086,-0.047406,1.8422,2.0561,15,15,4.6042,2.6322,-1.0289,-0.92742,-1.4109,15,-0.028061,1.2154,0.72439,1.2926,0.29988
0.54218,15,-1.9064,15,-0.61139,15,-0.43668,0.78536,-1.9051,-0.67981,-1.648,-3.7227,15,0.094691,0.92336,-0.80493,-0.66193,-0.12701
0.5319,0.68704,-1.4627,15,1.0644,15,15,15,0.60554,-2.5639,-1.496,-2.8708,1.6713,-1.0691,-0.39891,0.4227,0.41698,0.38321
15,2.7644,0.38101,15,-0.21265,15,2.9713,15,15,-1.4437,-2.169,-2.6897,15,-1.3622,2.3529,0.8489,0.7915,0.48074
0.86129,0.52418,-1.7134,15,2.2514,15,0.070606,1.2387,0.63431,-2.5799,-1.8919,-2.8235,15,-1.8057,0.12606,-0.90165,1.4375,0.96366
15,2.2879,-1.1364,15,1.5155,15,0.07078,15,0.98318,-1.2584,-0.53409,-1.157,2.4475,-0.20001,0.46196,2.0968,0.54331,2.5935
-1.9206,0.60939,-3.3707,15,-0.45137,15,15,15,-2.5092,-3.5845,-2.7245,-2.566,15,-1.3656,-1.311,-2.4816,-1.6703,-1.4896
-1.6169,15,-3.5158,15,-0.32653,15,0.52579,15,15,-2.5173,-1.2802,-2.4692,1.0339,-1.9845,1.4109,-0.66416,0.014303,-0.24622
15,-0.2258,-1.4243,15,-0.89766,15,15,15,0.12375,3.9675,1.3306,-2.5137,1.8766,-0.21714,2.3408,-1.13,-0.66682,-0.35687
-0.84623,15,-2.5667,15,0.28923,15,15,15,0.17856,-3.4023,-1.7303,-3.1916,15,-0.93757,2.9593,-1.1579,1.0665,-0.50482
-1.7292,15,-1.0475,15,0.88907,15,15,15,0.67954,-2.6218,-0.46003,-2.7647,15,-0.62298,2.6713,-0.33843,15,2.8325
-0.79182,1.3113,-0.11648,15,15,15,0.44541,0.19307,0.27098,-2.6304,-0.8566,-1.1634,15,-0.5372,2.1534,-1.0699,-0.25798,1.267
-2.1473,-0.56863,-1.7652,15,-0.95217,15,0.45693,0.042194,1.0371,-3.1779,-1.2124,-3.4133,0.45727,-1.5008,2.6609,-0.79743,-0.19328,-0.52821
-0.3323,2.2501,0.5979,15,0.20044,15,1.479,15,0.46099,2.0008,0.63674,-2.1742,15,-0.25372,4.8339,-0.29864,0.26534,-0.40337
0.2817,1.6811,-2.6234,15,0.048409,15,-1.6536,15,-0.39352,-3.0574,-2.2781,-2.8706,15,-1.6807,0.35041,-0.60514,1.7393,-0.065702
-0.24934,0.35613,-2.3136,15,-0.039518,15,-0.15246,15,15,-2.3492,-1.4964,-2.6852,0.82619,-1.8984,-0.57073,-0.75597,-0.31921,1.0133
1.0533,15,1.2443,15,3.4712,9.086,15,15,15,-0.79719,-0.29296,0.10555,15,0.94694,3.0963,0.89873,8.7154,15
1.7491,2.9981,-0.29294,15,15,15,15,15,15,15,15,15,15,15,15,15,1.5925,3.3262
0.33499,1.6774,-1.9338,15,1.2343,15,0.93918,15,2.5703,-1.4427,-1.4518,-1.7952,15,-1.212,2.6358,0.78597,6.9205,0.082921
-0.95323,0.69957,-1.9336,15,1.5421,15,15,15,5.5701,-1.5348,-1.1478,-0.10981,15,-1.0872,0.97656,-0.66468,0.77166,0.73786
-0.53311,0.16283,-1.8831,15,-0.033079,15,-0.6729,15,-2.0448,-2.9046,-2.7062,-2.9655,15,-2.0389,-1.9372,-1.5333,0.34074,-0.24816
-0.23367,1.3226,-1.2887,15,0.3074,15,-1.7274,15,1.7125,-2.3588,-2.2532,-1.8243,15,-1.0339,-0.39334,-0.29088,-0.66716,0.16032
-0.41685,0.62561,-0.26935,15,0.32091,15,0.30257,1.152,3.6007,-1.7237,0.46256,-2.1364,15,0.30052,1.946,-0.36182,1.4933,1.2527
0.67866,15,-0.62158,15,-0.79558,15,0.46551,15,0.84392,-2.216,-1.5963,-2.6304,2.2895,-0.68248,2.3799,0.13849,1.5446,0.23669
-0.36807,0.63763,-1.8433,15,-1.429,15,-0.38593,15,0.9091,-3.0742,-1.5224,-3.439,0.68695,-1.0467,0.25574,-1.4089,0.61401,0.36429
0.43479,5.616,-1.2241,15,0.83129,15,1.1012,2.88,2.8792,-0.99991,1.744,-1.7384,15,0.19543,2.7755,-0.28313,2.6309,1.8209
0.82947,-0.90543,-1.632,15,-0.35683,15,2.7648,2.1346,2.0716,-1.1309,-1.3596,-2.6965,15,-0.63337,1.1798,0.037163,-0.030791,-0.30017
0.36221,1.5252,-0.63492,15,1.0579,15,15,2.3395,1.4609,-0.83267,-0.14961,-0.51033,15,0.75072,2.0256,7.9838,1.9967,1.5816
1.1318,0.49257,-2.3343,15,2.4664,15,15,1.0169,1.362,-1.1055,-1.9722,-1.6171,0.56409,-1.1256,0.9902,1.0998,0.88506,0.75736
2.2386,15,-1.6206,15,1.6836,15,15,15,0.28658,-2.2606,-0.67182,-1.4897,15,-0.94549,-0.85204,-0.67267,1.4971,1.8061
-0.10226,1.616,-1.6715,15,1.7489,15,2.1495,15,-0.60716,-1.771,-0.11494,-2.1627,1.3295,0.33033,-0.070319,-1.245,1.1921,-0.36437
0.618,15,-1.5317,15,1.062,15,8.6772,15,-0.9635,-1.1289,-0.27651,-3.0389,15,-0.81194,0.71076,1.1384,2.3399,0.32536
-1.175,1.6553,-2.0172,15,-1.5781,15,15,15,-0.87486,-4.1072,-1.5938,-4.001,15,-1.5405,-0.82282,-0.14839,15,1.2219
15,1.3858,0.39721,15,2.3052,15,3.2388,15,1.4234,-1.9813,0.81957,-0.93781,15,0.51807,3.0143,0.31317,1.1678,0.93703
-0.6506,-0.46984,-1.8769,15,-0.56277,15,15,0.9477,1.8965,-2.9079,-2.3455,-3.0379,1.1885,-2.1232,-0.61522,-1.6528,0.88795,1.3578
-0.8546,0.91508,-1.1459,15,0.59776,15,15,15,0.46891,-3.0119,-1.563,-3.5708,15,-1.3992,0.36078,-1.0959,-0.20259,-0.98168
15,0.4544,-1.709,15,-0.86512,15,0.61877,15,0.76522,-2.1184,-1.4959,-2.2829,1.6358,-0.97962,0.85453,-0.68956,-0.058327,-0.92392
15,15,-0.73073,15,-0.4361,15,-0.050299,15,15,-1.5465,-1.98,-1.6784,15,-0.098436,-0.428,-0.25269,0.56948,1.6632
0.74358,0.044357,-1.6462,15,15,15,1.1511,15,2.2293,-1.5483,-0.90929,-3.1325,15,0.74759,-0.6212,-0.99019,-0.80105,-0.067032
2.2614,2.1675,0.3731,15,1.0713,15,1.0997,15,0.59405,-1.131,-0.9167,-1.0496,15,-0.68678,1.5726,-1.1152,0.9487,0.60276
3.0299,15,-0.60833,15,2.47,15,2.3086,1.4366,3.2118,-2.0419,2.3929,-2.192,15,-0.66362,-0.43207,2.9383,1.6403,2.2911
0.45312,0.6182,-2.7175,15,-0.099785,15,-0.07994,-1.1377,15,-1.4769,-2.4305,-2.0233,15,-0.68437,0.26083,0.054343,1.281,0.94622
1.0654,0.6097,-1.7115,15,15,1.2038,1.4179,15,1.689,-1.8991,-0.57726,-1.4621,1.6103,-0.4577,1.1318,0.56965,-0.55416,0.778
-0.095699,15,-0.44573,15,-0.12038,15,1.3681,15,0.74654,-0.56012,-0.37279,-2.4845,15,-1.012,1.2543,-0.17168,-0.2341,1.344
0.27745,1.1145,-1.8267,0.69834,1.2626,15,-1.2384,15,1.5099,-2.1279,0.42278,-1.6734,15,-0.0064272,1.6371,0.074799,0.50125,-0.67016
-0.26924,0.062562,-1.1949,15,-0.026984,15,-0.34754,1.3373,1.3207,-3.3488,0.5467,-2.6139,1.2494,-1.7551,-1.0501,-1.0686,-0.10256,-0.56251
1.2376,0.89958,-2.5561,15,15,2.0491,0.80492,15,1.114,-2.9621,1.9076,-2.6024,1.8786,-0.3959,15,-0.59774,15,3.0284
-0.57087,1.5804,-1.7915,15,1.1915,15,1.0301,1.1067,-0.22426,-1.8066,-0.60824,-2.3148,15,-0.87916,1.1275,-1.2489,-0.2116,-0.30834
-0.053418,0.06262,-0.8869,15,-0.60725,15,2.2871,15,15,-2.0381,-1.3295,-2.4316,1.4103,-0.095762,0.54723,-1.3171,2.2709,1.2532
-0.38907,5.8566,-0.90222,15,0.72633,15,2.257,15,15,-1.775,-1.3926,-3.1702,15,-0.30525,-0.2088,0.29184,2.8749,0.89988
1.1053,2.6824,1.1048,15,2.1701,15,1.1695,3.5675,1.0251,-1.5276,-1.0966,-2.2317,15,-0.13512,0.22122,-0.24535,0.97316,0.34074
-0.81326,-0.68975,-2.7064,15,-0.74518,15,0.026428,-0.25681,-0.46883,-2.5881,-0.54996,-3.2427,15,-1.1789,15,-1.2124,-0.044988,0.33258
15,2.2118,-2.2985,15,-0.39577,15,0.20355,15,1.8529,-2.0793,-0.69849,-1.5209,15,-0.81593,1.1686,-0.35287,5.027,1.9258
-1.8407,0.69063,-2.8236,15,-1.7474,15,-0.61719,15,-0.0429,3.7672,-0.65283,-3.4364,0.11192,-1.6818,15,-1.3905,0.050945,1.4147
0.60838,0.0081463,-1.3755,15,-2.4265,15,0.52865,-0.014486,0.92031,-1.5359,-1.7051,-3.5714,15,-2.1587,-1.1515,-2.214,-0.62019,-0.42627
1.9089,0.85856,0.31482,15,2.4601,15,3.3943,15,3.2091,-1.2284,0.63893,-1.1233,15,0.3227,3.7706,-0.27343,1.0938,15
2.1928,2.691,0.2918,15,2.2167,15,15,3.9399,4.6766,-0.34749,1.279,-0.86336,15,1.3504,4.5559,0.5486,3.7875,1.3639
1.3868,2.6728,-1.4274,15,0.73239,15,1.6257,15,2.1617,-0.6674,-0.26861,-2.0505,15,-0.42567,1.6814,1.0685,0.24411,-0.34515
1.4114,1.8013,-0.69998,15,-0.78415,15,-0.068207,0.53509,2.0495,-1.3842,-1.8354,-2.6959,15,-0.58937,1.2471,1.1559,-0.40673,-0.2202
0.019142,-0.36085,-2.094,15,0.55486,15,2.4389,1.6216,0.3898,-2.7817,-1.2611,-2.6723,1.7308,-0.66524,1.635,-1.8282,0.95043,-0.086791
-0.62845,15,0.082835,15,15,15,15,15,15,-3.2396,2.6583,-3.887,0.27707,-2.2524,-0.17795,-0.54494,15,-1.1329
0.87163,1.5176,-1.0075,15,0.024068,15,2.243,15,0.89941,-1.2038,-1.2304,-0.86294,15,-1.0402,-0.65069,-0.22839,0.47538,0.51987
0.96009,1.7449,0.13332,15,1.5452,15,1.0701,1.0016,3.7018,-1.8092,0.41016,-1.3058,15,0.35857,1.7755,0.48457,2.4096,0.72174
-0.16268,0.27387,1.2268,15,0.4092,15,0.37112,-0.087686,1.9664,-2.3401,-1.1889,-2.6207,15,-0.88196,-0.17838,-0.54436,0.32906,0.4493
0.96434,0.85619,-1.2199,15,0.34907,15,15,15,0.45672,-1.8885,0.26606,-2.7801,0.90153,0.72562,1.7385,0.12302,0.5131,0.88069
-0.94128,-0.46294,-3.1783,15,0.32195,15,-0.96996,0.87125,0.79446,-3.4383,-1.4813,-3.5512,15,-2.0205,-0.90032,-2.3154,0.54164,15
-0.21141,0.56953,-1.3642,15,0.49236,15,15,15,0.38435,-3.1687,-1.483,-2.4035,15,-0.41006,15,-0.98825,0.1939,0.20627
2.3618,0.080182,0.44984,15,2.2289,15,1.2126,2.8969,15,-0.88202,0.24849,-1.7352,1.6648,0.5744,0.87147,0.032822,0.42997,1.5931
0.11151,1.6845,-2.2484,15,0.16059,15,-0.74371,15,15,-1.7377,-1.8535,-2.0608,1.9244,0.33021,0.68024,-1.9199,1.1276,0.34796
-0.98257,0.58457,-1.2776,2.2169,-0.57719,15,-0.30639,15,-0.83722,-0.32048,-1.5859,-2.503,1.6567,-0.22835,1.0934,-1.8931,-0.9034,0.4212
-1.0957,-0.51098,-3.1019,15,-0.74559,15,15,-0.18568,0.68149,-2.9817,-3.3636,-3.2902,15,-2.0533,15,-1.3412,-1.1832,15
-0.36862,0.20588,-2.128,15,1.7635,-1.4714,1.8778,15,1.3174,-1.9696,-1.0177,-2.2587,15,-0.78358,0.81732,-1.4807,1.2569,1.3368
2.4479,15,0.82805,15,1.0078,15,15,15,1.958,-2.2783,-0.23214,-1.433,15,0.70797,2.72,0.66369,1.217,1.5819
-0.15443,-1.1452,-1.4291,15,-0.58417,15,1.7725,0.32552,1.7728,-3.6367,-1.9185,-3.0174,15,-2.494,-0.80142,-0.73282,15,0.49665
0.58717,0.58767,-1.3862,15,-0.6717,15,15,15,0.93797,-3.6859,-0.80352,-2.4643,15,-1.3475,-0.55521,-0.32495,0.42407,2.6065
15,0.34906,-1.2109,15,-1.4517,15,1.2371,15,3.7156,-2.441,-1.4941,-2.8336,15,-1.2363,1.7519,-0.098513,0.88375,-0.93388
-0.629,0.16826,-1.0516,15,0.82608,15,2.0935,0.31693,-0.28932,-2.1281,-0.81341,-1.9586,15,-0.4564,1.7364,-0.79169,1.0783,1.6002
1.2919,1.9136,-0.22223,15,2.759,15,2.1272,15,15,0.30679,0.57472,-1.5841,15,1.0268,2.7873,1.9613,0.98812,2.5586
1.9124,0.26445,0.17778,15,2.3507,15,-1.6804,15,-0.23439,-0.62666,-1.6117,-2.6316,15,-0.92032,-0.12256,0.20157,1.3765,0.68425
0.99114,0.47042,-0.17695,15,0.080645,15,15,15,0.91137,-2.713,15,-2.0315,15,0.15636,0.82055,0.56592,-0.56394,15
7.5436,-0.65714,-2.6813,15,15,-1.0031,0.86074,15,-0.9303,-4.2072,-2.83,-4.6027,15,-3.0483,0.37421,-1.4777,15,-0.77559
-1.1117,-0.71102,-2.3132,1.1752,-2.0569,15,-0.66343,0.98448,-0.81707,-1.9514,-0.35268,-3.9063,0.68966,-2.4307,-0.78519,-2.8806,3.6558,0.18735
1.6445,1.8366,-0.027269,15,-0.04915,15,3.5132,15,2.8898,-2.3972,-1.3636,-1.7497,2.62,-0.73673,0.98264,-0.086971,2.0494,0.32746
1.2995,0.37389,-1.7708,15,-1.3894,15,-1.1409,0.82188,0.059174,-2.5628,-2.8,-2.2488,0.9,-1.3882,0.26528,-1.7651,0.71466,-0.31681
15,1.4914,-1.1471,15,1.968,15,15,15,0.48478,-0.9265,-0.90992,-2.3915,15,-1.0056,0.71122,-0.76628,15,0.78204
-0.038139,1.0047,-0.34013,15,3.0601,15,2.8873,15,2.3692,-1.4106,-0.50807,-1.6068,15,0.22026,15,-0.40477,0.70736,1.0618
-1.5878,0.64008,-2.7672,15,-0.46645,15,0.51559,3.1218,15,-2.6665,-0.95648,-2.6215,15,-2.2711,1.4517,-0.41057,4.0388,0.094534
0.20725,3.4725,0.46892,15,0.25439,15,0.33302,15,-0.17904,-3.3291,-2.1104,-2.4539,15,-0.96283,0.84421,-0.2221,-0.32394,0.012577
2.0032,1.7832,0.7285,15,0.45384,15,3.8202,15,-0.0084818,-1.0521,-0.039403,-1.3452,15,-0.88015,-0.112,-1.3126,1.5085,0.29753
15,1.9675,0.47581,15,2.531,15,1.7329,-0.18354,1.611,-2.0456,-0.50154,-1.9909,15,-0.081823,2.4661,0.80026,0.38482,0.94079
-0.36723,1.3364,0.10016,15,0.83457,15,1.1612,15,15,-0.60383,-1.604,-1.91,2.1045,1.0187,15,0.87175,-0.14049,-0.16188
-0.21691,2.655,-1.3637,15,1.3886,0.58411,2.6262,1.0983,-0.53162,-0.45897,-1.8927,-2.2962,15,-1.4004,-0.030444,-0.74182,15,1.0872
2.2175,1.244,-1.5038,15,1.1547,15,15,15,15,-1.5052,-0.9549,-1.9795,15,-0.76473,1.8539,-1.3754,5.9767,0.66058
0.63321,-0.45913,-2.3489,15,0.3723,15,-2.2009,-1.204,-1.451,-2.5767,-0.85807,-1.9711,15,-0.68328,0.86413,-2.2284,15,-0.068525
1.6134,3.1014,-1.0626,15,2.1839,15,1.9416,3.2924,1.0459,-0.52825,-0.0009125,-0.94611,15,0.7384,1.9786,1.97,15,1.2195
-1.4655,0.21595,0.94987,15,-0.76199,15,-1.1076,0.11407,-1.4232,-3.3809,-2.0945,-4.4695,15,-1.0651,-1.0741,-2.5177,-1.794,-1.42
0.39916,-0.28452,-1.9329,15,0.084854,15,0.25874,15,-0.1192,-0.66703,-1.1463,-3.2642,0.19499,-1.6784,1.2651,-1.4618,15,-0.69722
1.5246,1.586,-1.8682,15,0.66614,15,15,1.3062,2.3513,-2.1671,-1.2101,-3.1248,1.6395,-0.46595,1.0964,-0.9868,0.048163,2.197
2.7385,3.5819,-1.2359,15,2.1827,15,1.2361,15,1.91,-1.1071,-1.0253,-2.1994,15,-0.34563,1.0018,-0.88592,1.0735,1.0684
0.87128,3.4982,-0.3238,15,15,15,2.9583,2.1094,1.4905,-1.0153,-0.44566,-0.49827,15,-0.33974,-0.47344,-0.96992,2.0824,1.6348
1.1255,3.0861,-1.9478,15,15,15,0.28367,15,2.1283,-1.5743,-1.0862,-2.4104,15,0.22959,15,-0.58207,-0.98553,1.8749
2.0242,1.2057,-0.73334,15,0.23703,15,15,15,15,-1.3146,-1.1859,-1.0217,1.9973,-1.167,0.57684,0.38947,1.496,2.1192
1.2755,1.6314,-1.7535,15,0.039684,15,3.039,1.704,0.78512,-1.5325,-0.61911,-3.3168,8.3029,-0.92514,1.0346,-0.99519,1.971,1.8752
1.6447,15,0.44365,15,15,15,2.315,15,2.2273,-2.5095,-0.84122,-2.1282,1.9359,0.65994,15,-1.7357,1.4154,-0.34746
0.31306,1.2009,-0.80086,15,1.62,15,15,15,2.2012,-2.3642,-1.3761,-2.2461,15,-1.1722,1.3247,-1.2424,0.575,0.25416
-0.29106,1.3943,-2.4874,15,0.45826,15,1.3223,2.2672,0.46332,-2.0356,-0.50579,-3.8823,15,-1.3644,1.2351,-0.63445,0.22235,-0.904
0.10525,0.010391,-1.766,15,1.1475,15,0.35736,15,1.7585,-1.4424,-0.23483,-3.5303,15,-1.5921,0.36913,-0.20816,1.6107,0.07164
0.41711,2.5904,-1.8119,15,1.9468,15,15,0.86205,-0.8058,-2.2079,-1.5579,-2.1847,15,-0.83318,1.6475,0.41268,15,0.43031
1.6391,1.4075,-2.4206,15,2.3078,15,1.7507,2.0638,-0.028847,-0.96567,-0.16154,-2.0985,15,-0.69697,15,0.43521,-0.19033,0.5006
